index, leftX, leftY, rightX, rightY0, 0.000000, 0.000000, 0.007874, -0.078125
1, 0.000000, 0.000000, 0.015748, -0.078125
2, 0.000000, 0.000000, 0.007874, -0.078125
3, 0.000000, 0.000000, 0.007874, -0.078125
4, 0.000000, 0.000000, 0.015748, -0.078125
5, 0.000000, 0.000000, 0.007874, -0.078125
6, 0.000000, 0.000000, 0.007874, -0.078125
7, 0.000000, 0.000000, 0.015748, -0.078125
8, 0.000000, 0.000000, 0.007874, -0.078125
9, 0.000000, 0.000000, 0.007874, -0.078125
10, 0.000000, 0.000000, 0.007874, -0.078125
11, 0.000000, 0.000000, 0.007874, -0.078125
12, 0.000000, 0.000000, 0.015748, -0.078125
13, 0.000000, 0.000000, 0.007874, -0.078125
14, 0.000000, 0.000000, 0.007874, -0.078125
15, 0.000000, 0.000000, 0.007874, -0.078125
16, 0.000000, 0.000000, 0.007874, -0.070313
17, 0.000000, 0.000000, 0.007874, -0.078125
18, 0.000000, 0.000000, 0.007874, -0.078125
19, 0.000000, 0.000000, 0.007874, -0.078125
20, 0.000000, 0.000000, 0.007874, -0.078125
21, 0.000000, 0.000000, 0.007874, -0.078125
22, 0.000000, 0.000000, 0.007874, -0.078125
23, 0.000000, 0.000000, 0.007874, -0.078125
24, 0.000000, 0.000000, 0.015748, -0.078125
25, 0.000000, 0.000000, 0.015748, -0.078125
26, 0.000000, 0.000000, 0.007874, -0.078125
27, 0.000000, 0.000000, 0.015748, -0.078125
28, 0.000000, 0.000000, 0.007874, -0.078125
29, 0.000000, 0.000000, 0.015748, -0.078125
30, 0.000000, 0.000000, 0.007874, -0.078125
31, 0.000000, 0.000000, 0.007874, -0.078125
32, 0.000000, 0.000000, 0.007874, -0.078125
33, 0.000000, 0.000000, 0.015748, -0.078125
34, 0.000000, 0.000000, 0.015748, -0.078125
35, 0.000000, 0.000000, 0.007874, -0.078125
36, 0.000000, 0.000000, 0.015748, -0.078125
37, 0.000000, 0.000000, 0.007874, -0.078125
38, 0.000000, 0.000000, 0.015748, -0.078125
39, 0.000000, 0.000000, 0.015748, -0.078125
40, 0.000000, 0.000000, 0.015748, -0.078125
41, 0.000000, 0.000000, 0.007874, -0.078125
42, 0.000000, 0.000000, 0.007874, -0.078125
43, 0.000000, 0.000000, 0.007874, -0.078125
44, 0.000000, 0.000000, 0.007874, -0.078125
45, 0.000000, 0.000000, 0.007874, -0.078125
46, 0.000000, 0.000000, 0.007874, -0.078125
47, 0.000000, 0.000000, 0.007874, -0.078125
48, 0.000000, 0.000000, 0.007874, -0.078125
49, 0.000000, 0.000000, 0.007874, -0.070313
50, 0.000000, 0.000000, 0.007874, -0.078125
51, 0.000000, 0.000000, 0.015748, -0.078125
52, 0.000000, 0.000000, 0.015748, -0.078125
53, 0.000000, 0.000000, 0.007874, -0.070313
54, 0.000000, 0.000000, 0.015748, -0.070313
55, 0.000000, 0.000000, 0.015748, -0.078125
56, 0.000000, 0.000000, 0.007874, -0.070313
57, 0.000000, 0.000000, 0.007874, -0.078125
58, 0.000000, 0.000000, 0.007874, -0.070313
59, 0.000000, 0.000000, 0.007874, -0.070313
60, 0.000000, 0.000000, 0.015748, -0.062500
61, 0.000000, 0.000000, 0.007874, -0.046875
62, 0.000000, 0.000000, 0.007874, -0.023438
63, 0.000000, 0.000000, 0.007874, 0.000000
64, 0.000000, 0.000000, 0.007874, 0.000000
65, 0.000000, 0.000000, 0.000000, 0.007874
66, 0.000000, 0.000000, 0.007874, 0.031496
67, 0.000000, 0.000000, 0.000000, 0.047244
68, 0.000000, 0.000000, 0.000000, 0.070866
69, 0.000000, 0.000000, 0.000000, 0.086614
70, 0.000000, 0.000000, 0.000000, 0.102362
71, 0.000000, 0.102362, 0.000000, 0.110236
72, 0.000000, 0.110236, 0.000000, 0.110236
73, 0.000000, 0.125984, 0.000000, 0.110236
74, 0.000000, 0.133858, 0.000000, 0.118110
75, 0.000000, 0.141732, 0.000000, 0.118110
76, 0.000000, 0.149606, 0.000000, 0.125984
77, 0.000000, 0.165354, 0.000000, 0.125984
78, 0.000000, 0.173228, 0.000000, 0.133858
79, 0.000000, 0.188976, 0.000000, 0.141732
80, 0.000000, 0.196850, -0.007813, 0.157480
81, 0.000000, 0.204724, 0.000000, 0.157480
82, 0.000000, 0.220472, 0.000000, 0.173228
83, 0.000000, 0.212598, 0.000000, 0.173228
84, 0.000000, 0.212598, 0.000000, 0.173228
85, 0.000000, 0.228346, 0.000000, 0.181102
86, 0.000000, 0.228346, -0.007813, 0.188976
87, 0.000000, 0.228346, 0.000000, 0.188976
88, 0.000000, 0.236220, 0.000000, 0.196850
89, 0.000000, 0.236220, 0.000000, 0.204724
90, 0.000000, 0.251969, -0.007813, 0.212598
91, 0.000000, 0.259843, -0.007813, 0.220472
92, 0.000000, 0.267717, -0.007813, 0.228346
93, 0.000000, 0.267717, -0.007813, 0.236220
94, 0.000000, 0.267717, -0.007813, 0.244094
95, 0.000000, 0.275591, -0.007813, 0.251969
96, 0.000000, 0.283465, -0.007813, 0.251969
97, 0.000000, 0.291339, -0.007813, 0.251969
98, 0.000000, 0.291339, -0.007813, 0.251969
99, 0.000000, 0.314961, -0.015625, 0.267717
100, 0.000000, 0.330709, -0.015625, 0.283465
101, 0.000000, 0.346457, -0.007813, 0.291339
102, 0.000000, 0.362205, -0.015625, 0.314961
103, 0.000000, 0.362205, -0.015625, 0.314961
104, 0.000000, 0.370079, -0.015625, 0.322835
105, 0.000000, 0.370079, -0.015625, 0.330709
106, 0.000000, 0.370079, -0.015625, 0.330709
107, 0.000000, 0.377953, -0.015625, 0.346457
108, 0.000000, 0.370079, -0.015625, 0.338583
109, 0.000000, 0.377953, -0.007813, 0.346457
110, 0.000000, 0.377953, -0.015625, 0.354331
111, 0.000000, 0.377953, -0.023438, 0.362205
112, 0.000000, 0.377953, -0.023438, 0.362205
113, 0.000000, 0.377953, -0.015625, 0.377953
114, 0.000000, 0.377953, -0.023438, 0.385827
115, 0.000000, 0.393701, -0.023438, 0.385827
116, 0.000000, 0.393701, -0.023438, 0.385827
117, 0.000000, 0.393701, -0.023438, 0.385827
118, 0.000000, 0.385827, -0.015625, 0.417323
119, 0.000000, 0.385827, -0.023438, 0.417323
120, 0.000000, 0.385827, -0.023438, 0.417323
121, 0.000000, 0.385827, -0.023438, 0.425197
122, 0.000000, 0.385827, -0.015625, 0.425197
123, 0.000000, 0.385827, -0.015625, 0.425197
124, 0.000000, 0.393701, -0.007813, 0.456693
125, 0.000000, 0.385827, 0.000000, 0.456693
126, 0.000000, 0.385827, -0.007813, 0.472441
127, 0.000000, 0.385827, -0.007813, 0.480315
128, 0.000000, 0.385827, -0.007813, 0.480315
129, 0.000000, 0.385827, -0.007813, 0.472441
130, 0.000000, 0.385827, -0.015625, 0.472441
131, 0.000000, 0.385827, -0.015625, 0.472441
132, 0.000000, 0.385827, -0.015625, 0.472441
133, 0.000000, 0.385827, -0.015625, 0.472441
134, 0.000000, 0.385827, -0.015625, 0.472441
135, 0.000000, 0.385827, -0.015625, 0.472441
136, 0.000000, 0.385827, -0.015625, 0.472441
137, 0.000000, 0.393701, -0.015625, 0.472441
138, 0.000000, 0.385827, -0.015625, 0.472441
139, 0.000000, 0.393701, -0.015625, 0.480315
140, 0.000000, 0.393701, -0.015625, 0.464567
141, 0.000000, 0.393701, -0.023438, 0.472441
142, 0.000000, 0.401575, -0.015625, 0.464567
143, 0.000000, 0.409449, -0.015625, 0.464567
144, 0.000000, 0.409449, -0.023438, 0.464567
145, 0.000000, 0.417323, -0.015625, 0.464567
146, 0.000000, 0.425197, -0.015625, 0.456693
147, 0.000000, 0.425197, -0.023438, 0.448819
148, 0.000000, 0.425197, -0.015625, 0.448819
149, 0.000000, 0.433071, -0.015625, 0.448819
150, 0.000000, 0.433071, -0.023438, 0.448819
151, 0.000000, 0.440945, -0.023438, 0.448819
152, 0.000000, 0.433071, -0.015625, 0.448819
153, 0.000000, 0.433071, -0.015625, 0.448819
154, 0.000000, 0.433071, -0.015625, 0.440945
155, 0.000000, 0.433071, -0.023438, 0.433071
156, 0.000000, 0.440945, -0.015625, 0.433071
157, 0.000000, 0.448819, -0.015625, 0.425197
158, 0.000000, 0.456693, -0.023438, 0.417323
159, 0.000000, 0.456693, -0.023438, 0.425197
160, 0.000000, 0.456693, -0.015625, 0.417323
161, 0.000000, 0.456693, -0.015625, 0.433071
162, 0.000000, 0.464567, -0.023438, 0.425197
163, 0.000000, 0.472441, -0.015625, 0.425197
164, 0.000000, 0.472441, -0.023438, 0.425197
165, 0.000000, 0.480315, -0.015625, 0.425197
